"","Package ID","Brand","Product","Batch","Strain","Distribution Chain","Date.of.Harvest","Date.of.Manufacture","Cultivated By","Laboratory.Testing.Results","Point of Intended Sale","Extraction Method"
"1414","52250","iLAVA","ClearGold Cartridge 1000mg - Blue Cheese","230208-001CGBC","Blue Cheese","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-09-26","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/84b3bbed-12f4-4c48-82be-95d1b8da6d7c","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1415","44586","iLAVA","ClearGold Cartridge 1000mg - Blue Cheese","230314-008CGBC","Blue Cheese","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","2023-06-07","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/qHEvwUq5zL0DUxJZNDk9zVEiMF7bs7r2kt6VU23K0nqJhHDo2I","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1416","33876","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","221109-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","11/9/2022","2023-02-06","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ZkExcDtx42bAAbiM9MiHJIQrzsH2ZHwblWePpQpvQfyfCaL5md","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1417","37369","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","221109-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","4/25/2022","2023-03-21","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ZkExcDtx42bAAbiM9MiHJIQrzsH2ZHwblWePpQpvQfyfCaL5md","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1418","40126","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","221109-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","4/25/2022","2023-04-21","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ZkExcDtx42bAAbiM9MiHJIQrzsH2ZHwblWePpQpvQfyfCaL5md","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1419","41301","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","221109-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","4/25/2022","2023-05-11","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ZkExcDtx42bAAbiM9MiHJIQrzsH2ZHwblWePpQpvQfyfCaL5md","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1420","41869","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","221109-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","4/25/2022","2023-02-07","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ZkExcDtx42bAAbiM9MiHJIQrzsH2ZHwblWePpQpvQfyfCaL5md","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1421","46478","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","230104-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","10/3/2022","2023-06-27","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/u5tKbPmfBH2ZzVr4fbQygLBO64k7JZYSZ0yivR2sJJHg4ExzjP","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1422","47684","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","230104-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","10/3/2022","2023-06-27","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/u5tKbPmfBH2ZzVr4fbQygLBO64k7JZYSZ0yivR2sJJHg4ExzjP","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1423","49249","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","230208-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-08-30","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/FDaZUbFpQaxnV6dVIFmg26JdVvAWayS5ppAIEjIi01r1jbH58n","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1424","50258","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","230208-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-09-26","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/FDaZUbFpQaxnV6dVIFmg26JdVvAWayS5ppAIEjIi01r1jbH58n","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1425","52357","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","230208-001CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-10-17","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/bd7v7jm3","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1426","43759","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","230314-008CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","2023-06-07","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/ZniFmWU7gcnkj0fQBoI4jVn0POsUQUfWMiSeIpd29Ix5IjW3fK","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1427","53699","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","230314-008CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","2023-11-20","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/7j4zjps2","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1428","56291","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","231121-006BD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","2024-02-06","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/21c699f5-65b4-4309-8f97-e76de7126612","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1429","56767","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","231121-006BD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","2024-02-06","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/21c699f5-65b4-4309-8f97-e76de7126612","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1430","54653","iLAVA","ClearGold Cartridge 1000mg - Blue Dream","231221-006CGBD","Blue Dream","Forever 46, LLC - 00000057DCHF00477864","12/27/2022","2023-12-21","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/691fe90e-88c5-41fb-adb1-2367cfbb6362","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1431","31098","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","221027-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","10/27/2022","2023-01-05","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/khYZVsfIm12PbpSDklMoCDecAPqNLDOXiQDS9FuRVVo5u5ePee","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1432","34125","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","221109-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","11/9/2022","2023-02-10","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/FTHaUYokWzq27Gf47TpWvVk3rT19BdXMFFJ95gocXeXIEPTFiR","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1433","36638","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","221109-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","11/9/2022","2023-03-09","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/FTHaUYokWzq27Gf47TpWvVk3rT19BdXMFFJ95gocXeXIEPTFiR","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1434","37380","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","221109-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","11/9/2022","2023-03-20","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/FTHaUYokWzq27Gf47TpWvVk3rT19BdXMFFJ95gocXeXIEPTFiR","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1435","40305","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","221109-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","11/9/2022","2023-04-25","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/FTHaUYokWzq27Gf47TpWvVk3rT19BdXMFFJ95gocXeXIEPTFiR","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1436","47386","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","230104-001CGBW2","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","10/3/2022","2023-06-27","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/huKKExHcsNptpdidYSdopX4kTZWZV2E4gPm6NPY041HMLbc9Ys","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1437","48938","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","230208-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-08-30","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/cxgCsC5wPGZuvIYsgaQWlgZBXrENq3RleQWMnm12GGexXs8y71","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1438","49885","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","230208-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-09-26","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/cxgCsC5wPGZuvIYsgaQWlgZBXrENq3RleQWMnm12GGexXs8y71","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1439","53101","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","230208-001CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-10-17","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/2p93vna7","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1440","43565","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","230314-008CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","2023-06-07","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/jlgKk12rYa90tXHtfZDxcWNjlk5sSI0Tb8LqwBEmbeA9p1bgpv","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1441","54526","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","230314-008CGBW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","10/21/2022","2023-11-20","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yaywzc5v","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1442","56289","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","231121-006BW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","2024-02-06","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aaf6c1c1-c76c-4c50-a997-5f78ac83ca85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1443","56841","iLAVA","ClearGold Cartridge 1000mg - Blue Widow","231121-006BW","Blue Widow","Forever 46, LLC - 00000057DCHF00477864","7/17/2023","2024-02-06","Forever 46, LLC - 00000057DCHF00477864","https://orders.confidentcannabis.com/report/public/pdf/aaf6c1c1-c76c-4c50-a997-5f78ac83ca85","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1444","38583","iLAVA","ClearGold Cartridge 1000mg - Bubba Kush","220727-003CG","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","7/27/2022","2023-04-02","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/7gnJDqE5MUgsgKjZPJGAlBGnyq4GgSbn3SEVshmPe0G8K4Wd4B","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1445","42431","iLAVA","ClearGold Cartridge 1000mg - Bubba Kush","230124-002CGBB","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","10/3/2022","2023-04-28","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/XQvKbR3mhgr4441Mo3xtdnaJeMraBWdKznBL9c6HRkmyrMjdyO","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1446","51043","iLAVA","ClearGold Cartridge 1000mg - Bubba Kush","230208-001CGBK","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-08-30","Forever 46, LLC - 00000057DCHF00477864","https://lims.tagleaf.com/coas/3s26mavmZRPPo6pCh5WxRVokIlsnmtXpypEE1P9cG4hR4wFLen","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
"1447","53293","iLAVA","ClearGold Cartridge 1000mg - Bubba Kush","230208-001CGBK","Bubba Kush","Forever 46, LLC - 00000057DCHF00477864","5/25/2022","2023-10-17","Forever 46, LLC - 00000057DCHF00477864","https://tinyurl.com/yckwe6ac","https://ilava.com/point-of-intended-sale/","https://ilava.com/extraction-methods/"
